EmployeeID,Age,BusinessTravel,Department,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Avg_Working_Time,JobInvolvement,PerformanceRating
1027,39,Travel_Rarely,Sales,Female,Junior Level,Laboratory Technician,Single,26100,7.0,12,9.0,2,4,2,2,1.2857142857142858,Medium,Excellent
1028,46,Non-Travel,Research & Development,Male,Junior Level,Manufacturing Director,Single,57310,8.0,17,6.0,2,2,2,2,0.75,High,Excellent
1029,40,Travel_Rarely,Research & Development,Male,Entry Level,Research Director,Married,25390,4.0,12,7.0,3,4,0,2,1.75,High,Excellent
1030,42,Travel_Rarely,Research & Development,Female,Junior Level,Laboratory Technician,Married,57140,5.0,11,10.0,2,0,0,0,2.0,High,Excellent
1031,35,Non-Travel,Sales,Female,Junior Level,Research Director,Divorced,43230,2.0,18,15.0,3,7,1,7,7.5,High,Excellent
1032,38,Non-Travel,Sales,Male,Mid Level,Sales Executive,Divorced,73360,5.0,11,13.0,3,11,3,8,2.6,High,Excellent
1033,34,Travel_Frequently,Research & Development,Male,Entry Level,Manufacturing Director,Married,134990,4.0,23,11.0,2,7,0,7,2.75,Very High,Outstanding
1034,37,Travel_Rarely,Research & Development,Male,Entry Level,Laboratory Technician,Single,137580,1.0,11,10.0,5,10,0,8,10.0,High,Excellent
1035,39,Travel_Frequently,Research & Development,Male,Junior Level,Healthcare Representative,Divorced,51550,2.0,18,7.0,3,2,2,2,3.5,Medium,Excellent
1036,43,Non-Travel,Human Resources,Female,Mid Level,Sales Executive,Single,22580,4.0,18,7.0,2,3,1,2,1.75,High,Excellent
1037,41,Travel_Rarely,Research & Development,Male,Mid Level,Research Scientist,Single,35970,3.0,13,11.0,2,3,1,2,3.6666666666666665,Low,Excellent
1038,41,Travel_Rarely,Research & Development,Male,Mid Level,Laboratory Technician,Divorced,25150,0.0,18,23.0,2,22,13,5,inf,Medium,Excellent
1039,30,Travel_Rarely,Sales,Female,Junior Level,Manager,Single,44200,9.0,11,9.0,3,7,0,2,1.0,High,Excellent
1040,26,Travel_Rarely,Human Resources,Female,Mid Level,Sales Executive,Married,65780,0.0,15,6.0,3,5,1,4,inf,Medium,Excellent
1041,46,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Married,44220,4.0,11,13.0,2,9,3,7,3.25,High,Excellent
1042,40,Travel_Rarely,Sales,Female,Mid Level,Sales Executive,Divorced,102740,4.0,18,12.0,3,5,0,3,3.0,High,Excellent
1043,34,Travel_Rarely,Research & Development,Male,Junior Level,Laboratory Technician,Married,53430,1.0,14,10.0,5,10,4,8,10.0,Medium,Excellent
1044,58,Non-Travel,Research & Development,Male,Entry Level,Laboratory Technician,Divorced,23760,4.0,12,37.0,3,16,14,14,9.25,High,Excellent
1045,35,Travel_Rarely,Research & Development,Female,Mid Level,Manufacturing Director,Married,53460,0.0,14,6.0,3,5,0,3,inf,Medium,Excellent
1046,47,Travel_Rarely,Research & Development,Female,Junior Level,Research Scientist,Divorced,28270,8.0,14,28.0,3,22,14,10,3.5,High,Excellent
1047,40,Travel_Rarely,Research & Development,Male,Junior Level,Manager,Divorced,199430,2.0,13,15.0,3,7,7,7,7.5,High,Excellent
1048,54,Travel_Rarely,Sales,Male,Entry Level,Research Scientist,Married,31310,4.0,14,14.0,3,7,1,7,3.5,Medium,Excellent
1049,31,Travel_Frequently,Sales,Female,Mid Level,Manufacturing Director,Married,25520,2.0,18,9.0,2,3,2,2,4.5,High,Excellent
1050,28,Travel_Rarely,Sales,Male,Mid Level,Manager,Married,44770,1.0,15,3.0,6,3,1,2,3.0,High,Excellent
1051,38,Travel_Rarely,Research & Development,Female,Junior Level,Manufacturing Director,Married,64740,2.0,13,20.0,3,4,0,3,10.0,Low,Excellent
1052,26,Travel_Rarely,Sales,Female,Entry Level,Healthcare Representative,Single,30330,1.0,12,5.0,2,5,1,2,5.0,Medium,Excellent
1053,58,Travel_Frequently,Research & Development,Female,Entry Level,Sales Representative,Married,29360,2.0,13,23.0,3,2,2,2,11.5,High,Excellent
1054,18,Non-Travel,Research & Development,Male,Mid Level,Sales Representative,Single,186060,1.0,24,0.0,4,0,0,0,0.0,High,Outstanding
1055,31,Travel_Rarely,Research & Development,Male,Mid Level,Laboratory Technician,Married,21680,0.0,14,2.0,2,1,0,0,inf,High,Excellent
1056,29,Travel_Rarely,Research & Development,Male,Entry Level,Manager,Divorced,28530,4.0,14,4.0,5,2,2,0,1.0,Medium,Excellent
1057,45,Non-Travel,Sales,Male,Entry Level,Research Scientist,Married,170480,4.0,15,10.0,3,8,5,7,2.5,Medium,Excellent
1058,36,Travel_Rarely,Sales,Female,Executive,Laboratory Technician,Married,22900,4.0,11,15.0,5,1,0,0,3.75,High,Excellent
1059,43,Travel_Frequently,Sales,Male,Entry Level,Research Director,Married,36000,1.0,23,7.0,2,7,7,7,7.0,High,Outstanding
1060,27,Travel_Frequently,Sales,Male,Executive,Research Scientist,Single,21070,0.0,13,6.0,2,5,0,2,inf,High,Excellent
1061,29,Travel_Frequently,Research & Development,Male,Entry Level,Human Resources,Married,41150,1.0,11,11.0,1,11,3,10,11.0,High,Excellent
1062,32,Travel_Frequently,Sales,Male,Senior Level,Sales Executive,Single,43270,8.0,13,4.0,4,0,0,0,0.5,High,Excellent
1063,42,Non-Travel,Research & Development,Male,Entry Level,Manager,Married,178560,3.0,18,10.0,2,6,3,3,3.3333333333333335,High,Excellent
1064,47,Travel_Rarely,Sales,Female,Executive,Manager,Single,31960,4.0,14,7.0,3,2,2,0,1.75,Medium,Excellent
1065,46,Travel_Rarely,Human Resources,Female,Entry Level,Laboratory Technician,Divorced,190810,3.0,21,12.0,2,9,4,7,4.0,High,Outstanding
1066,28,Non-Travel,Research & Development,Male,Entry Level,Sales Executive,Divorced,89660,1.0,16,3.0,3,3,2,2,3.0,Medium,Excellent
1067,29,Travel_Rarely,Research & Development,Female,Entry Level,Manufacturing Director,Divorced,22100,8.0,11,11.0,4,7,1,6,1.375,High,Excellent
1068,42,Travel_Rarely,Sales,Female,Junior Level,Research Director,Single,45390,4.0,17,8.0,5,0,0,0,2.0,High,Excellent
1069,32,Travel_Rarely,Research & Development,Male,Junior Level,Laboratory Technician,Single,27410,7.0,11,7.0,3,2,2,2,1.0,High,Excellent
1070,46,Travel_Rarely,Research & Development,Male,Junior Level,Laboratory Technician,Divorced,34910,2.0,14,25.0,0,19,2,8,12.5,High,Excellent
1071,27,Travel_Rarely,Sales,Female,Executive,Research Scientist,Married,45410,1.0,14,9.0,4,9,5,8,9.0,Very High,Excellent
1072,29,Travel_Rarely,Research & Development,Male,Mid Level,Sales Executive,Married,26780,1.0,25,1.0,3,1,0,0,1.0,High,Outstanding
1073,43,Travel_Rarely,Research & Development,Male,Entry Level,Manufacturing Director,Married,73790,7.0,13,21.0,3,16,6,14,3.0,Medium,Excellent
1074,48,Travel_Rarely,Research & Development,Female,Junior Level,Manager,Married,62720,4.0,14,29.0,3,22,12,9,7.25,Medium,Excellent
1075,29,Travel_Frequently,Research & Development,Female,Entry Level,Laboratory Technician,Single,52200,1.0,17,1.0,3,1,1,0,1.0,Medium,Excellent
1076,46,Travel_Rarely,Research & Development,Female,Junior Level,Sales Representative,Married,27430,5.0,25,14.0,1,8,0,7,2.8,Very High,Outstanding
1077,27,Travel_Frequently,Research & Development,Male,Mid Level,Healthcare Representative,Married,49980,0.0,20,8.0,3,7,7,3,inf,High,Outstanding
1078,39,Travel_Rarely,Research & Development,Male,Mid Level,Healthcare Representative,Divorced,102520,8.0,13,7.0,3,2,2,2,0.875,High,Excellent
1079,55,Travel_Rarely,Research & Development,Female,Entry Level,Human Resources,Married,27810,8.0,13,19.0,2,5,0,4,2.375,High,Excellent
1080,28,Travel_Rarely,Research & Development,Male,Junior Level,Laboratory Technician,Married,68520,1.0,18,1.0,2,1,0,0,1.0,Very High,Excellent
1081,30,Travel_Rarely,Sales,Female,Junior Level,Sales Executive,Single,49500,1.0,12,1.0,3,1,0,0,1.0,High,Excellent
1082,22,Travel_Rarely,Research & Development,Female,Junior Level,Laboratory Technician,Single,35790,1.0,19,1.0,3,1,0,0,1.0,High,Excellent
1083,36,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Married,131910,1.0,14,10.0,2,10,1,7,10.0,Medium,Excellent
1084,31,Travel_Rarely,Research & Development,Female,Executive,Manager,Divorced,103770,1.0,14,10.0,2,10,0,2,10.0,High,Excellent
1085,34,Travel_Rarely,Sales,Female,Entry Level,Sales Executive,Married,22350,2.0,14,9.0,2,5,1,0,4.5,High,Excellent
1086,29,Travel_Rarely,Research & Development,Female,Entry Level,Sales Executive,Single,105020,3.0,12,11.0,4,3,1,2,3.6666666666666665,Medium,Excellent
1087,37,Travel_Rarely,Research & Development,Male,Entry Level,Manufacturing Director,Married,20110,5.0,13,16.0,4,5,0,4,3.2,Very High,Excellent
1088,35,Travel_Rarely,Sales,Male,Junior Level,Laboratory Technician,Married,18590,0.0,25,4.0,2,3,0,2,inf,Medium,Outstanding
1089,45,Travel_Rarely,Research & Development,Female,Junior Level,Sales Executive,Married,37600,0.0,14,10.0,2,9,3,8,inf,Medium,Excellent
1090,36,Travel_Frequently,Research & Development,Female,Senior Level,Manufacturing Director,Single,177790,1.0,17,10.0,5,10,0,8,10.0,Low,Excellent
1091,40,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Divorced,68330,2.0,13,22.0,3,19,11,16,11.0,High,Excellent
1092,26,Travel_Rarely,Research & Development,Male,Junior Level,Human Resources,Married,68120,1.0,13,1.0,2,1,1,0,1.0,Medium,Excellent
1093,27,Travel_Rarely,Research & Development,Male,Junior Level,Manufacturing Director,Single,51710,0.0,20,9.0,1,8,0,7,inf,Medium,Outstanding
1094,48,Travel_Frequently,Research & Development,Male,Junior Level,Research Director,Divorced,197400,3.0,14,24.0,2,22,4,7,8.0,Very High,Excellent
1095,44,Travel_Rarely,Sales,Male,Senior Level,Manager,Married,187110,2.0,12,10.0,0,2,2,2,5.0,High,Excellent
1096,34,Non-Travel,Research & Development,Female,Entry Level,Sales Representative,Married,36920,1.0,12,5.0,5,5,3,0,5.0,High,Excellent
1097,56,Travel_Rarely,Human Resources,Female,Executive,Sales Executive,Single,25590,1.0,21,5.0,3,4,1,0,5.0,High,Outstanding
1098,36,Travel_Rarely,Research & Development,Female,Mid Level,Healthcare Representative,Married,25170,2.0,14,12.0,3,4,1,3,6.0,High,Excellent
1099,41,Travel_Rarely,Research & Development,Female,Entry Level,Sales Executive,Married,66230,5.0,18,14.0,3,5,1,4,2.8,High,Excellent
1100,42,Travel_Rarely,Research & Development,Female,Junior Level,Sales Executive,Married,182650,9.0,12,18.0,4,13,5,7,2.0,High,Excellent
1101,31,Travel_Rarely,Sales,Female,Entry Level,Sales Executive,Divorced,161240,2.0,23,8.0,2,5,1,4,4.0,Medium,Outstanding
1102,34,Travel_Rarely,Research & Development,Female,Mid Level,Laboratory Technician,Married,25850,3.0,12,9.0,5,4,0,1,3.0,High,Excellent
1103,31,Travel_Rarely,Sales,Female,Mid Level,Manufacturing Director,Divorced,182130,8.0,21,4.0,3,2,2,2,0.5,Very High,Outstanding
1104,26,Travel_Frequently,Sales,Male,Junior Level,Healthcare Representative,Married,83800,6.0,14,8.0,3,7,7,7,1.3333333333333333,Very High,Excellent
1105,45,Travel_Frequently,Research & Development,Female,Junior Level,Manager,Single,29940,4.0,18,12.0,2,4,0,3,3.0,High,Excellent
1106,33,Travel_Rarely,Sales,Female,Executive,Sales Executive,Single,12230,1.0,13,10.0,3,10,0,9,10.0,High,Excellent
1107,28,Travel_Frequently,Sales,Male,Senior Level,Research Scientist,Married,11180,1.0,11,7.0,3,7,0,7,7.0,High,Excellent
1108,29,Travel_Frequently,Human Resources,Male,Junior Level,Sales Executive,Single,28750,1.0,11,1.0,3,1,0,0,1.0,High,Excellent
1109,39,Non-Travel,Research & Development,Female,Junior Level,Sales Representative,Married,188240,6.0,19,10.0,4,3,1,2,1.6666666666666667,High,Excellent
1110,27,Travel_Rarely,Sales,Male,Junior Level,Healthcare Representative,Married,135770,1.0,12,6.0,2,5,1,2,6.0,High,Excellent
1111,34,Travel_Frequently,Research & Development,Female,Junior Level,Manufacturing Director,Married,26250,1.0,12,16.0,4,15,6,11,16.0,High,Excellent
1112,28,Travel_Rarely,Research & Development,Male,Entry Level,Research Director,Single,187890,3.0,16,6.0,4,2,2,2,2.0,High,Excellent
1113,47,Non-Travel,Research & Development,Male,Entry Level,Research Scientist,Married,45380,8.0,11,16.0,3,8,1,7,2.0,High,Excellent
1114,56,Travel_Rarely,Research & Development,Female,Junior Level,Sales Executive,Married,198470,4.0,14,6.0,6,0,0,0,1.5,High,Excellent
1115,39,Travel_Rarely,Research & Development,Female,Entry Level,Laboratory Technician,Married,105120,1.0,12,10.0,2,10,7,9,10.0,High,Excellent
1116,38,Travel_Frequently,Research & Development,Female,Entry Level,Manager,Divorced,44440,1.0,13,20.0,2,20,0,7,20.0,High,Excellent
1117,58,Travel_Rarely,Sales,Male,Executive,Sales Representative,Married,21540,4.0,21,29.0,3,1,0,0,7.25,High,Outstanding
1118,32,Travel_Frequently,Research & Development,Male,Junior Level,Laboratory Technician,Single,191900,3.0,17,8.0,2,4,0,3,2.6666666666666665,High,Excellent
1119,38,Travel_Rarely,Research & Development,Female,Entry Level,Sales Representative,Divorced,44900,2.0,21,10.0,1,5,0,3,5.0,High,Outstanding
1120,49,Travel_Frequently,Sales,Male,Junior Level,Research Scientist,Married,35060,3.0,11,28.0,4,5,4,3,9.333333333333334,Medium,Excellent
1121,42,Travel_Rarely,Sales,Female,Entry Level,Sales Executive,Divorced,23720,3.0,12,14.0,3,0,0,0,4.666666666666667,High,Excellent
1122,27,Travel_Frequently,Sales,Male,Senior Level,Laboratory Technician,Married,102310,1.0,13,1.0,2,1,0,0,1.0,High,Excellent
1123,35,Travel_Rarely,Research & Development,Male,Entry Level,Sales Executive,Married,54100,0.0,18,6.0,4,5,0,4,inf,High,Excellent
1124,28,Non-Travel,Research & Development,Male,Mid Level,Research Scientist,Single,79780,1.0,16,5.0,2,5,1,4,5.0,High,Excellent
1125,31,Non-Travel,Sales,Male,Entry Level,Sales Executive,Divorced,38670,1.0,11,4.0,4,4,2,3,4.0,Very High,Excellent
1126,36,Non-Travel,Research & Development,Male,Junior Level,Research Scientist,Married,28380,1.0,19,5.0,5,5,0,2,5.0,Low,Excellent
1127,34,Travel_Rarely,Sales,Male,Senior Level,Healthcare Representative,Single,46950,1.0,16,14.0,2,14,2,1,14.0,High,Excellent
1128,34,Travel_Rarely,Research & Development,Female,Entry Level,Research Director,Divorced,33390,1.0,16,9.0,2,8,1,1,9.0,Medium,Excellent
1129,26,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Single,20800,0.0,13,8.0,6,7,7,6,inf,Very High,Excellent
1130,29,Travel_Rarely,Research & Development,Male,Junior Level,Laboratory Technician,Married,20960,0.0,22,6.0,2,5,0,2,inf,Very High,Outstanding
1131,32,Non-Travel,Research & Development,Male,Mid Level,Manager,Divorced,62090,5.0,17,9.0,5,5,1,2,1.8,Very High,Excellent
1132,31,Travel_Frequently,Research & Development,Female,Junior Level,Human Resources,Married,180610,1.0,14,10.0,2,10,8,7,10.0,High,Excellent
1133,28,Travel_Rarely,Sales,Female,Junior Level,Sales Representative,Divorced,171230,5.0,15,6.0,2,4,0,3,1.2,Medium,Excellent
1134,38,Travel_Rarely,Research & Development,Male,Mid Level,Sales Representative,Single,23720,4.0,12,20.0,3,1,0,0,5.0,Medium,Excellent
1135,35,Travel_Rarely,Research & Development,Male,Junior Level,Sales Representative,Married,48830,1.0,18,10.0,1,10,0,9,10.0,Low,Excellent
1136,27,Travel_Rarely,Sales,Female,Entry Level,Manager,Single,39040,1.0,15,7.0,2,7,0,7,7.0,High,Excellent
1137,32,Travel_Rarely,Research & Development,Female,Junior Level,Research Scientist,Single,46270,8.0,17,8.0,2,1,0,0,1.0,Medium,Excellent
1138,31,Travel_Frequently,Research & Development,Male,Mid Level,Sales Executive,Married,70940,1.0,14,10.0,2,10,0,8,10.0,High,Excellent
1139,53,Travel_Rarely,Research & Development,Male,Entry Level,Research Scientist,Single,34230,6.0,15,15.0,4,2,2,2,2.5,High,Excellent
1140,54,Travel_Rarely,Research & Development,Male,Mid Level,Research Scientist,Married,66740,3.0,17,9.0,2,4,2,3,3.0,High,Excellent
1141,33,Travel_Frequently,Research & Development,Female,Senior Level,Sales Executive,Divorced,168800,1.0,14,9.0,2,9,2,8,9.0,High,Excellent
1142,43,Travel_Rarely,Research & Development,Male,Entry Level,Research Scientist,Married,90940,1.0,12,10.0,0,10,0,9,10.0,High,Excellent
1143,38,Travel_Frequently,Research & Development,Female,Senior Level,Sales Executive,Married,84460,0.0,14,7.0,3,6,1,2,inf,Medium,Excellent
1144,55,Travel_Rarely,Sales,Male,Junior Level,Laboratory Technician,Married,119160,4.0,15,35.0,3,10,1,4,8.75,Medium,Excellent
1145,31,Travel_Rarely,Sales,Male,Entry Level,Manufacturing Director,Divorced,45340,1.0,13,1.0,2,1,0,0,1.0,High,Excellent
1146,39,Travel_Rarely,Research & Development,Male,Junior Level,Sales Executive,Single,98520,0.0,12,21.0,5,20,11,10,inf,Medium,Excellent
1147,42,Non-Travel,Research & Development,Female,Junior Level,Research Scientist,Single,61510,1.0,13,20.0,3,20,3,7,20.0,High,Excellent
1148,31,Non-Travel,Research & Development,Male,Junior Level,Healthcare Representative,Married,23020,4.0,14,13.0,3,11,4,8,3.25,High,Excellent
1149,54,Travel_Rarely,Research & Development,Female,Junior Level,Human Resources,Single,23620,6.0,13,9.0,2,5,1,4,1.5,Very High,Excellent
1150,24,Travel_Rarely,Research & Development,Male,Entry Level,Manufacturing Director,Single,178610,1.0,11,4.0,5,4,1,2,4.0,Low,Excellent
1151,23,Travel_Rarely,Research & Development,Male,Junior Level,Research Scientist,Single,191870,1.0,11,5.0,2,5,1,4,5.0,High,Excellent
1152,40,Travel_Frequently,Research & Development,Female,Mid Level,Research Scientist,Married,197170,1.0,21,10.0,1,10,9,4,10.0,Medium,Outstanding
1153,40,Travel_Rarely,Research & Development,Female,Executive,Research Scientist,Married,35440,3.0,18,15.0,3,11,5,10,5.0,Medium,Excellent
1154,25,Travel_Rarely,Sales,Female,Junior Level,Laboratory Technician,Married,85000,4.0,12,6.0,2,2,1,2,1.5,High,Excellent
1155,30,Travel_Rarely,Human Resources,Male,Junior Level,Research Scientist,Married,46610,1.0,11,12.0,3,12,1,7,12.0,Medium,Excellent
1156,25,Travel_Rarely,Research & Development,Male,Executive,Sales Executive,Divorced,41030,6.0,15,7.0,2,2,0,2,1.1666666666666667,High,Excellent
1157,47,Travel_Rarely,Research & Development,Male,Junior Level,Sales Executive,Single,42490,2.0,13,25.0,2,17,12,11,12.5,Medium,Excellent
1158,33,Non-Travel,Research & Development,Male,Junior Level,Research Scientist,Divorced,140260,1.0,12,1.0,4,1,0,0,1.0,High,Excellent
1159,38,Travel_Rarely,Research & Development,Female,Junior Level,Sales Executive,Married,68930,0.0,17,16.0,3,15,5,8,inf,High,Excellent
1160,31,Travel_Rarely,Research & Development,Female,Mid Level,Sales Executive,Married,61250,0.0,13,3.0,3,2,1,2,inf,High,Excellent
1161,38,Travel_Frequently,Research & Development,Male,Junior Level,Research Scientist,Married,36690,2.0,19,10.0,2,8,7,7,5.0,High,Excellent
1162,42,Travel_Rarely,Research & Development,Male,Junior Level,Laboratory Technician,Divorced,100080,6.0,19,9.0,3,4,1,2,1.5,Low,Excellent
1163,41,Travel_Rarely,Sales,Male,Entry Level,Healthcare Representative,Married,23870,3.0,17,12.0,1,5,1,0,4.0,Low,Excellent
1164,47,Non-Travel,Research & Development,Male,Entry Level,Sales Executive,Married,46390,0.0,11,14.0,2,13,5,12,inf,Medium,Excellent
1165,35,Travel_Rarely,Research & Development,Male,Junior Level,Healthcare Representative,Married,78980,7.0,15,5.0,2,2,2,2,0.7142857142857143,Medium,Excellent
1166,22,Travel_Rarely,Human Resources,Male,Junior Level,Sales Executive,Single,25340,0.0,11,4.0,1,3,1,2,inf,High,Excellent
1167,35,Travel_Rarely,Research & Development,Female,Junior Level,Sales Executive,Single,131420,1.0,25,10.0,4,10,0,8,10.0,High,Outstanding
1168,33,Travel_Rarely,Sales,Male,Mid Level,Healthcare Representative,Married,16110,0.0,14,10.0,2,9,8,1,inf,Medium,Excellent
1169,32,Travel_Rarely,Research & Development,Male,Mid Level,Manufacturing Director,Single,53630,1.0,13,6.0,4,6,4,1,6.0,High,Excellent
1170,40,Travel_Rarely,Research & Development,Male,Junior Level,Research Director,Married,50710,8.0,17,8.0,3,1,0,0,1.0,Medium,Excellent
1171,32,Travel_Rarely,Research & Development,Male,Mid Level,Sales Executive,Married,136950,0.0,13,3.0,3,2,2,2,inf,High,Excellent
